1788209790,94.1607,17.0157,1.0000
1788209800,94.1567,17.0157,1.0000
1788209810,94.1814,17.0077,1.0000
1788209820,94.2010,17.0013,1.0000
1788209830,94.1955,16.9890,1.0000
1788209840,94.2211,16.9986,1.0000
1788209850,94.2263,16.9799,1.0000
1788209860,94.2547,16.9767,1.0000
1788209870,94.2605,16.9709,1.0000
1788209880,94.2596,16.9650,1.0000
1788209890,94.2742,16.9650,1.0000
1788209900,94.2907,16.9538,1.0000
1788209910,94.3142,16.9570,1.0000
1788209920,94.3209,16.9538,1.0000
1788209930,94.3243,16.9452,1.0000
1788209940,94.3343,16.9425,1.0000
1788209950,94.3407,16.9425,1.0000
1788209960,94.3560,16.9393,1.0000
1788209970,94.3566,16.9223,0.8000
1788209980,94.3520,16.9308,0.0000
1788209990,94.3877,16.9223,0.0000
1788210000,94.4051,16.9142,0.0000
1788210010,94.3896,16.9036,0.0000
1788210020,94.4054,16.8977,0.0000
1788210030,94.4363,16.8982,0.0000
1788210040,94.4445,16.8923,0.0000
1788210050,94.4585,16.8806,0.0000
1788210060,94.4588,16.8806,0.0000
1788210070,94.4793,16.8838,0.0000
1788210080,94.4756,16.8747,0.0000
1788210090,94.5312,16.8694,0.0000
1788210100,94.5284,16.8635,0.0000
1788210110,94.5470,16.8608,0.0000
1788210120,94.5513,16.8528,0.0000
1788210130,94.5394,16.8475,0.0000
1788210140,94.5626,16.8448,0.0000
1788210150,94.5843,16.8357,0.0000
1788210160,94.5965,16.8363,0.0000
1788210170,94.5922,16.8245,0.0000
1788210180,94.6050,16.8277,0.0000
1788210190,94.6172,16.8304,0.0000
1788210200,94.6236,16.8160,0.0000
1788210210,94.6325,16.8101,0.0000
1788210220,94.6423,16.7994,0.0000
1788210230,94.6435,16.8000,0.0000
1788210240,94.6575,16.7994,0.0000
1788210250,94.6847,16.7855,0.0000
1788210260,94.6709,16.7834,0.0000
1788210270,94.7097,16.7767,0.0000
